FullDate,DayDate,MonthDate,YearDate,ShowName,TheatreName,ShowType,WeeklyAttendance,CapacityFilled,Gross,GrossPotential,NumPerformances
10/18/09,18,10,2009,In The Heights,Richard Rodgers,Musical,"8,943",82%,"761,965",66%,8
10/18/09,18,10,2009,Jersey Boys,August Wilson,Musical,"9,900",101%,"1,160,186",103%,8
10/18/09,18,10,2009,Mamma Mia!,Winter Garden,Musical,"11,712",98%,"1,049,340",77%,8
10/18/09,18,10,2009,Mary Poppins,New Amsterdam,Musical,"12,097",84%,"819,866",59%,8
10/18/09,18,10,2009,Memphis,Shubert,Musical,"10,728",91%,"545,701",44%,0
10/18/09,18,10,2009,Next To Normal,Booth,Musical,"5,714",93%,"468,405",74%,8
10/18/09,18,10,2009,Oleanna,Golden,Play,"4,751",74%,"271,157",38%,8
10/18/09,18,10,2009,Rock Of Ages,Brooks Atkinson,Musical,"7,398",93%,"638,918",82%,8
10/18/09,18,10,2009,Shrek The Musical,Broadway,Musical,"8,066",58%,"583,404",39%,8
10/18/09,18,10,2009,South Pacific,Vivian Beaumont,Musical,"7,756",93%,"798,463",81%,8
10/18/09,18,10,2009,Superior Donuts,Music Box,Play,"5,408",68%,"352,471",40%,8
10/18/09,18,10,2009,The 39 Steps,Helen Hayes,Play,"3,390",72%,"229,125",43%,8
10/18/09,18,10,2009,The Lion King,Minskoff,Musical,"12,975",98%,"1,373,872",93%,8
10/18/09,18,10,2009,The Phantom Of The Opera,Majestic,Musical,"12,307",95%,"948,544",70%,8
10/18/09,18,10,2009,The Royal Family,Friedman,Play,"4,613",89%,"268,524",50%,8
10/18/09,18,10,2009,West Side Story,Palace,Musical,"11,304",83%,"1,073,830",77%,8
10/18/09,18,10,2009,Wicked,Gershwin,Musical,"14,472",100%,"1,554,561",99%,8
10/18/09,18,10,2009,Wishful Drinking,Studio 54,Play,"6,610",82%,"396,676",53%,8
10/25/09,25,10,2009,A Steady Rain,Schoenfeld,Play,"8,676",101%,"1,213,983",120%,8
10/25/09,25,10,2009,After Miss Julie,American Airlines,Play,"4,968",84%,"216,363",34%,5
10/25/09,25,10,2009,Billy Elliot: The Musical,Imperial,Musical,"11,372",100%,"1,429,330",111%,8
10/25/09,25,10,2009,Brighton Beach Memoirs '09,Nederlander,Play,"5,849",61%,"124,720",16%,1
10/25/09,25,10,2009,Burn The Floor,Longacre,Musical,"5,327",64%,"301,345",38%,8
10/25/09,25,10,2009,Bye Bye Birdie,Henry Miller (Rndabt),Musical,"8,137",99%,"638,124",65%,8
10/25/09,25,10,2009,Chicago,Ambassador,Musical,"7,624",88%,"615,447",58%,8
10/25/09,25,10,2009,Fela!,Eugene O'Neill,Musical,"5,037",82%,"219,116",39%,0
10/25/09,25,10,2009,Finian'S Rainbow,St. James,Musical,"9,170",77%,"345,067",46%,0
10/25/09,25,10,2009,God Of Carnage,Jacobs,Play,"7,715",102%,"900,914",108%,7
10/25/09,25,10,2009,Hair,Al Hirschfeld,Musical,"9,631",85%,"855,348",68%,8
10/25/09,25,10,2009,Hamlet '09,Broadhurst,Play,"8,306",88%,"863,934",86%,8
10/25/09,25,10,2009,In The Heights,Richard Rodgers,Musical,"8,793",81%,"724,508",62%,8
10/25/09,25,10,2009,In The Next Room Or The Vibrator Play,Lyceum,Play,"1,710",46%,"56,201",20%,0
10/25/09,25,10,2009,Jersey Boys,August Wilson,Musical,"9,898",101%,"1,175,433",105%,8
10/25/09,25,10,2009,Mamma Mia!,Winter Garden,Musical,"11,326",95%,"980,401",72%,8
10/25/09,25,10,2009,Mary Poppins,New Amsterdam,Musical,"10,012",70%,"701,021",51%,8
10/25/09,25,10,2009,Memphis,Shubert,Musical,"9,814",83%,"528,902",42%,8
10/25/09,25,10,2009,Next To Normal,Booth,Musical,"5,341",86%,"420,824",66%,8
10/25/09,25,10,2009,Oleanna,Golden,Play,"4,309",67%,"265,077",38%,8
10/25/09,25,10,2009,Ragtime '09,Neil Simon,Musical,"5,609",79%,"270,161",35%,0
10/25/09,25,10,2009,Rock Of Ages,Brooks Atkinson,Musical,"6,960",87%,"601,568",77%,8
10/25/09,25,10,2009,Shrek The Musical,Broadway,Musical,"8,428",61%,"497,813",33%,8
10/25/09,25,10,2009,South Pacific,Vivian Beaumont,Musical,"7,653",92%,"784,183",79%,8
10/25/09,25,10,2009,Superior Donuts,Music Box,Play,"5,216",66%,"333,005",38%,8
10/25/09,25,10,2009,The 39 Steps,Helen Hayes,Play,"3,109",66%,"209,952",39%,8
10/25/09,25,10,2009,The Lion King,Minskoff,Musical,"12,719",96%,"1,291,847",87%,8
10/25/09,25,10,2009,The Phantom Of The Opera,Majestic,Musical,"10,759",83%,"808,695",60%,8
10/25/09,25,10,2009,The Royal Family,Friedman,Play,"4,496",86%,"257,220",48%,8
10/25/09,25,10,2009,West Side Story,Palace,Musical,"11,842",87%,"1,107,211",79%,8
10/25/09,25,10,2009,Wicked,Gershwin,Musical,"14,431",100%,"1,525,772",97%,8
10/25/09,25,10,2009,Wishful Drinking,Studio 54,Play,"6,404",80%,"391,253",52%,8
11/1/09,1,11,2009,A Steady Rain,Schoenfeld,Play,"8,667",101%,"1,187,455",117%,8
11/1/09,1,11,2009,After Miss Julie,American Airlines,Play,"4,368",74%,"212,498",34%,8
11/1/09,1,11,2009,Billy Elliot: The Musical,Imperial,Musical,"11,261",99%,"1,357,268",106%,8
11/1/09,1,11,2009,Brighton Beach Memoirs '09,Nederlander,Play,"4,272",44%,"119,561",15%,8
11/1/09,1,11,2009,Burn The Floor,Longacre,Musical,"4,224",51%,"199,039",25%,8
11/1/09,1,11,2009,Bye Bye Birdie,Henry Miller (Rndabt),Musical,"7,543",92%,"558,758",57%,8
11/1/09,1,11,2009,Chicago,Ambassador,Musical,"5,707",66%,"452,812",43%,8
11/1/09,1,11,2009,Fela!,Eugene O'Neill,Musical,"5,609",78%,"200,810",31%,0
11/1/09,1,11,2009,Finian'S Rainbow,St. James,Musical,"10,032",74%,"371,003",36%,4
11/1/09,1,11,2009,God Of Carnage,Jacobs,Play,"8,767",102%,"991,204",104%,8
11/1/09,1,11,2009,Hair,Al Hirschfeld,Musical,"7,413",66%,"627,172",50%,8
11/1/09,1,11,2009,Hamlet '09,Broadhurst,Play,"7,754",83%,"751,526",75%,8
11/1/09,1,11,2009,In The Heights,Richard Rodgers,Musical,"6,463",59%,"492,463",42%,8
11/1/09,1,11,2009,In The Next Room Or The Vibrator Play,Lyceum,Play,"3,336",45%,"120,650",21%,0
11/1/09,1,11,2009,Jersey Boys,August Wilson,Musical,"9,784",100%,"1,112,351",99%,8
11/1/09,1,11,2009,Mamma Mia!,Winter Garden,Musical,"10,845",90%,"922,676",68%,8
11/1/09,1,11,2009,Mary Poppins,New Amsterdam,Musical,"8,751",61%,"570,206",41%,8
11/1/09,1,11,2009,Memphis,Shubert,Musical,"7,077",60%,"485,106",39%,8
11/1/09,1,11,2009,Next To Normal,Booth,Musical,"4,644",75%,"311,150",49%,8
11/1/09,1,11,2009,Oleanna,Golden,Play,"3,404",53%,"192,932",27%,8
11/1/09,1,11,2009,Ragtime '09,Neil Simon,Musical,"7,012",62%,"364,924",29%,0
11/1/09,1,11,2009,Rock Of Ages,Brooks Atkinson,Musical,"6,275",79%,"454,427",58%,8
11/1/09,1,11,2009,Shrek The Musical,Broadway,Musical,"7,704",56%,"445,417",29%,8
11/1/09,1,11,2009,South Pacific,Vivian Beaumont,Musical,"6,154",74%,"609,001",62%,8
11/1/09,1,11,2009,Superior Donuts,Music Box,Play,"4,742",60%,"278,966",32%,8
11/1/09,1,11,2009,The 39 Steps,Helen Hayes,Play,"2,617",56%,"138,621",26%,8
11/1/09,1,11,2009,The Lion King,Minskoff,Musical,"11,671",88%,"1,136,368",77%,8
11/1/09,1,11,2009,The Phantom Of The Opera,Majestic,Musical,"10,128",78%,"742,415",55%,8
11/1/09,1,11,2009,The Royal Family,Friedman,Play,"3,715",71%,"217,833",41%,8
11/1/09,1,11,2009,West Side Story,Palace,Musical,"9,822",72%,"857,501",62%,8
11/1/09,1,11,2009,Wicked,Gershwin,Musical,"14,302",99%,"1,489,548",95%,8
11/1/09,1,11,2009,Wishful Drinking,Studio 54,Play,"5,540",69%,"330,654",44%,8
11/8/09,8,11,2009,A Steady Rain,Schoenfeld,Play,"8,663",101%,"1,201,252",119%,8
11/8/09,8,11,2009,After Miss Julie,American Airlines,Play,"4,427",75%,"245,254",39%,8
11/8/09,8,11,2009,Billy Elliot: The Musical,Imperial,Musical,"11,246",99%,"1,381,812",108%,8
11/8/09,8,11,2009,Burn The Floor,Longacre,Musical,"5,030",60%,"294,494",37%,8
11/8/09,8,11,2009,Bye Bye Birdie,Henry Miller (Rndabt),Musical,"7,883",96%,"617,801",63%,8
11/8/09,8,11,2009,Chicago,Ambassador,Musical,"6,248",72%,"484,255",46%,8
11/8/09,8,11,2009,Fela!,Eugene O'Neill,Musical,"5,654",78%,"236,019",36%,0
11/8/09,8,11,2009,Finian'S Rainbow,St. James,Musical,"10,242",75%,"556,349",45%,8
11/8/09,8,11,2009,God Of Carnage,Jacobs,Play,"7,717",102%,"886,206",106%,7
11/8/09,8,11,2009,Hair,Al Hirschfeld,Musical,"8,128",72%,"723,831",58%,8
11/8/09,8,11,2009,Hamlet '09,Broadhurst,Play,"8,683",92%,"880,552",88%,8
11/8/09,8,11,2009,In The Heights,Richard Rodgers,Musical,"7,607",70%,"624,046",54%,8
11/8/09,8,11,2009,In The Next Room Or The Vibrator Play,Lyceum,Play,"3,569",48%,"142,206",25%,0
11/8/09,8,11,2009,Jersey Boys,August Wilson,Musical,"9,891",101%,"1,179,345",105%,8
11/8/09,8,11,2009,Mamma Mia!,Winter Garden,Musical,"10,723",89%,"965,548",72%,8
11/8/09,8,11,2009,Mary Poppins,New Amsterdam,Musical,"10,606",74%,"746,047",54%,8
11/8/09,8,11,2009,Memphis,Shubert,Musical,"9,422",80%,"613,717",49%,8
11/8/09,8,11,2009,Next To Normal,Booth,Musical,"4,881",79%,"381,407",60%,8
11/8/09,8,11,2009,Oleanna,Golden,Play,"4,088",64%,"233,311",33%,8
11/8/09,8,11,2009,Ragtime '09,Neil Simon,Musical,"8,086",71%,"463,982",37%,0
11/8/09,8,11,2009,Rock Of Ages,Brooks Atkinson,Musical,"6,723",84%,"589,138",76%,8
11/8/09,8,11,2009,Shrek The Musical,Broadway,Musical,"10,635",77%,"725,297",48%,8
11/8/09,8,11,2009,South Pacific,Vivian Beaumont,Musical,"7,026",84%,"704,615",71%,8
11/8/09,8,11,2009,Superior Donuts,Music Box,Play,"4,850",61%,"308,457",35%,8
11/8/09,8,11,2009,The 39 Steps,Helen Hayes,Play,"2,923",62%,"180,310",33%,8
11/8/09,8,11,2009,The Lion King,Minskoff,Musical,"12,184",92%,"1,244,389",84%,8
11/8/09,8,11,2009,The Phantom Of The Opera,Majestic,Musical,"9,681",75%,"768,541",57%,8
11/8/09,8,11,2009,The Royal Family,Friedman,Play,"4,398",85%,"229,894",48%,8
11/8/09,8,11,2009,West Side Story,Palace,Musical,"10,363",76%,"933,147",67%,8
11/8/09,8,11,2009,Wicked,Gershwin,Musical,"14,035",97%,"1,511,167",96%,8
11/8/09,8,11,2009,Wishful Drinking,Studio 54,Play,"6,457",80%,"386,912",52%,8
11/15/09,15,11,2009,A Steady Rain,Schoenfeld,Play,"8,665",101%,"1,202,161",119%,8
11/15/09,15,11,2009,After Miss Julie,American Airlines,Play,"4,348",73%,"229,464",37%,8
11/15/09,15,11,2009,Billy Elliot: The Musical,Imperial,Musical,"11,280",99%,"1,387,830",108%,8
11/15/09,15,11,2009,Burn The Floor,Longacre,Musical,"5,454",65%,"325,800",41%,8
11/15/09,15,11,2009,Bye Bye Birdie,Henry Miller (Rndabt),Musical,"8,074",98%,"635,450",65%,8
11/15/09,15,11,2009,Chicago,Ambassador,Musical,"5,882",68%,"444,816",42%,8
11/15/09,15,11,2009,Fela!,Eugene O'Neill,Musical,"6,219",86%,"264,145",40%,0
11/15/09,15,11,2009,Finian'S Rainbow,St. James,Musical,"9,342",69%,"556,069",45%,8
11/15/09,15,11,2009,God Of Carnage,Jacobs,Play,"8,817",102%,"1,107,302",105%,8
11/15/09,15,11,2009,Hair,Al Hirschfeld,Musical,"8,659",77%,"758,827",60%,8
11/15/09,15,11,2009,Hamlet '09,Broadhurst,Play,"9,286",99%,"947,180",94%,8
11/15/09,15,11,2009,In The Heights,Richard Rodgers,Musical,"7,747",71%,"651,197",56%,8
11/15/09,15,11,2009,In The Next Room Or The Vibrator Play,Lyceum,Play,"5,268",71%,"162,622",29%,0
